Tipster,Date,Track,Horse,Bet Type,Odds,Result,TipsterActive
Tipster J,24-02-2016,Doncaster,Crosspark,Win,17,Lose,TRUE
Tipster J,24-02-2016,Lingfield,Asafoetida,Each Way,15,Lose,TRUE
Tipster J,24-02-2016,Kempton,Howardian Hills,Win,6,Lose,TRUE
Tipster J,24-02-2016,Kempton,Trojan Rocket,Win,13,Win,TRUE
Tipster J,24-02-2016,Kempton,Put The Boot In,Win,26,Lose,TRUE
Tipster J,25-02-2016,Lingfield,Evening Starlight,Win,17,Win,TRUE
Tipster J,25-02-2016,Chelmsford,Robero,Win,21,Lose,TRUE
Tipster J,25-02-2016,Chelmsford,Star Pursuits,Win,6,Lose,TRUE
Tipster J,26-02-2016,Exeter,Nailm,Win,9,Lose,TRUE
Tipster J,26-02-2016,Exeter,Baraka De Thaix,Win,10,Lose,TRUE
Tipster J,26-02-2016,Dundalk,Gold Not Silver,Each Way,15,Lose,TRUE
Tipster J,27-02-2016,Lingfield,Lightscameraction,Win,11,Win,TRUE
Tipster J,27-02-2016,Kempton,Wolfcatcher,Each Way,21,Lose,TRUE
Tipster J,27-02-2016,Cork,Cork Citizen,Each Way,21,Lose,TRUE
Tipster J,27-02-2016,Kempton,Ziga Boy,Win,7,Lose,TRUE
Tipster J,27-02-2016,Kempton,Azzerti,Win,13,Lose,TRUE
Tipster J,28-02-2016,Leopardstown,Prussian Eagle,Win,13,Lose,TRUE
Tipster J,28-02-2016,Fontwell,Ubak,Win,12,Lose,TRUE
Tipster J,28-02-2016,Fontwell,Very Noble,Win,11,Lose,TRUE
Tipster J,28-02-2016,SouthWell,Stamp Your Feet,Win,6,Lose,TRUE
Tipster J,29-02-2016,Plumpton,Graasten,Win,6,Lose,TRUE
Tipster J,29-02-2016,Ayr,Farewelltocheyenne,Each Way,67,Lose,TRUE
Tipster J,29-02-2016,Windsor,Powerful Wind,Win,7,Lose,TRUE
Tipster J,29-02-2016,Wolverhampton,Icebuster,Win,5,Lose,TRUE
Tipster J,29-02-2016,Wolverhampton,Lat Hawill,Win,15,Lose,TRUE
Tipster J,29-02-2016,Wolverhampton,Mcdelta,Win,5.5,Lose,TRUE
Tipster J,01-03-2016,Catterick,When In Roam,Each Way,34,Lose,TRUE
Tipster J,01-03-2016,Lingfield,Varsovian,Win,9,Lose,TRUE
Tipster J,01-03-2016,Lingfield,Ask The Guru,Win,6,Lose,TRUE
Tipster J,02-03-2016,Kempton,Embankment,Win,17,Lose,TRUE
Tipster J,02-03-2016,Kempton,Russian Radiance,Win,4.33,Lose,TRUE
Tipster J,02-03-2016,Aintree,Saint Pois,Win,21,Lose,TRUE
Tipster J,03-03-2016,Meydan,Kanaf,Win,21,Lose,TRUE
Tipster J,03-03-2016,Ludlow,Apterix,Win,4.33,Win,TRUE
Tipster J,03-03-2016,Meydan,Rio Tigre,Win,15,Lose,TRUE
Tipster J,03-03-2016,Chelmsford,Dark Illustrator,Win,7.5,Lose,TRUE
Tipster J,04-03-2016,Lingfield,What A Party,Win,5.5,Lose,TRUE
Tipster J,04-03-2016,Lingfield,Shyron,Win,4.5,Win,TRUE
Tipster J,04-03-2016,Wolverhampton,Appease,Win,21,Lose,TRUE
Tipster J,05-03-2016,Newbury,Masters Hill,Win,15,Lose,TRUE
Tipster J,05-03-2016,Lingfield,Lacan,Win,9.5,Lose,TRUE
Tipster J,05-03-2016,Galway,Sametegal,Win,8,Win,TRUE
Tipster J,05-03-2016,Newbury,Ikrapol,Win,5.5,Lose,TRUE
Tipster J,05-03-2016,Lingfield,Blackasyourhat,Each Way,34,Lose,TRUE
Tipster J,06-03-2016,Naas,Sub Lieutenant,Win,11,Win,TRUE
Tipster J,06-03-2016,Naas,Vent De La Cote,Win,12,Lose,TRUE
Tipster J,06-03-2016,Huntingdon,Fields Of Glory,Win,11,Win,TRUE
Tipster J,06-03-2016,Naas,Forever Gold,Win,12,Lose,TRUE
Tipster J,07-03-2016,Wolverhampton,Satchville Flyer,Win,9,Lose,TRUE
Tipster J,07-03-2016,Wolverhampton,Several,Each Way,34,Lose,TRUE
Tipster J,07-03-2016,Wolverhampton,Red Unico,Win,8.5,Lose,TRUE
Tipster J,07-03-2016,Wolverhampton,Chookie Valentine,Each Way,15,Lose,TRUE
Tipster J,08-03-2016,Exeter,Knight Ofthe Realm,Win,8,Lose,TRUE
Tipster J,08-03-2016,SouthWell,Quadriga,Win,7,Lose,TRUE
Tipster J,08-03-2016,SouthWell,Eye Glass,Win,5.5,Lose,TRUE
Tipster J,08-03-2016,Exeter,Tolkeins Tango,Win,9,Lose,TRUE
Tipster J,09-03-2016,Lingfield,Surewecan,Win,7,Lose,TRUE
Tipster J,09-03-2016,Lingfield,Mighty Zip,Win,21,Lose,TRUE
Tipster J,09-03-2016,Kempton,Thirtpointstothree,Each Way,41,Lose,TRUE
Tipster J,09-03-2016,Kempton,Truth Or Dare,Win,8.5,Lose,TRUE
Tipster J,09-03-2016,Kempton,Perfect Bounty,Win,9,Lose,TRUE
Tipster J,10-03-2016,Chelmsford,Red Rose Riot,Win,8,Lose,TRUE
Tipster J,10-03-2016,Chelmsford,Dukes Meadow,Win,17,Lose,TRUE
Tipster J,12-03-2016,Sandown,Alcala,Win,17,Lose,TRUE
Tipster J,12-03-2016,Wolverhampton,Intrude,Win,8,Lose,TRUE
Tipster J,12-03-2016,Layton,Clayton,Win,9,Lose,TRUE
Tipster J,12-03-2016,Sandown,The Nipper,Win,5.5,Win,TRUE
Tipster J,12-03-2016,Wolverhampton,Patrick,Win,5,Lose,TRUE
Tipster J,13-03-2016,Kelso,The Dutchman,Win,17,Lose,TRUE
Tipster J,13-03-2016,Warwick,Farmer Matt,Win,9,Lose,TRUE
Tipster J,13-03-2016,Navan,Dinnies Vinnie,Win,26,Lose,TRUE
Tipster J,14-03-2016,Taunton,Monyjean,Win,19,Lose,TRUE
Tipster J,15-03-2016,Cheltenham,Out Sam Nrnb,Win,8,Lose,TRUE
Tipster J,15-03-2016,Cheltenham,Lil Rockerfeller,Each Way,34,Lose,TRUE
Tipster J,15-03-2016,Cheltenham,Stephanie Frances,Each Way,34,Lose,TRUE
Tipster J,15-03-2016,Cheltenham,Local Show,Win,17,Lose,TRUE
Tipster J,15-03-2016,Cheltenham,Fourth Act,Each Way,34,Lose,TRUE
Tipster J,15-03-2016,Wolverhampton,Misu Pete,Win,7,Win,TRUE
Tipster J,16-03-2016,Cheltenham,Politologue,Win,11,Lose,TRUE
Tipster J,16-03-2016,Cheltenham,Just Cameron,Each Way,101,Lose,TRUE
Tipster J,16-03-2016,Cheltenham,Coo Star Sivola,Win,26,Lose,TRUE
Tipster J,16-03-2016,Cheltenham,Coeur Blimey,Win,13,Lose,TRUE
Tipster J,17-03-2016,Cheltenham,Cup Final,Win,11,Lose,TRUE
Tipster J,17-03-2016,Cheltenham,Martello Tower,Each Way,29,Lose,TRUE
Tipster J,17-03-2016,Cheltenham,Salubrious,Win,26,Lose,TRUE
Tipster J,17-03-2016,Cheltenham,Alternatif,Win,26,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Who Dares Win,Win,13,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Mad Jack Mytton,Win,21,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Shantou Village,Win,7,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Current Event,Win,21,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Mr Mix,Win,21,Lose,TRUE
Tipster J,18-03-2016,Cheltenham,Sizing Codelco,Win,17,Lose,TRUE
Tipster J,19-03-2016,Uttoxeter,Blameitalonmyroots,Win,10,Lose,TRUE
Tipster J,19-03-2016,Kempton,Keltus,Win,17,Lose,TRUE
Tipster J,19-03-2016,Kempton,Orbasa,Win,4.5,Lose,TRUE
Tipster J,19-03-2016,Kempton,Muckle Roe,Win,9,Lose,TRUE
Tipster J,19-03-2016,Wolverhampton,Astra Hall,Win,8,Lose,TRUE
Tipster J,19-03-2016,Wolverhampton,Little,Win,17,Lose,TRUE
Tipster J,20-03-2016,Curragh,Periwig,Win,34,Lose,TRUE
Tipster J,20-03-2016,Curragh,Deeds Not Words,Win,21,Lose,TRUE
Tipster J,20-03-2016,Downpatrick,Tulsa Jack,Win,9,Lose,TRUE
Tipster J,20-03-2016,Curragh,Alaskan Son,Win,13,Lose,TRUE
Tipster J,20-03-2016,Curragh,Rivers Of Babylon,Win,34,Lose,TRUE
Tipster J,23-03-2016,SouthWell,Star Of The Stage,Win,8.5,Win,TRUE
Tipster J,23-03-2016,Kempton,Luis Vaz De Torres,Win,10,Lose,TRUE
Tipster J,23-03-2016,Kempton,Russian Reward,Win,10,Lose,TRUE
Tipster J,24-03-2016,Wolverhampton,Evervescent,Win,8,Lose,TRUE
Tipster J,24-03-2016,Wolverhampton,Dusty Blue,Win,17,Lose,TRUE
Tipster J,24-03-2016,Wolverhampton,Quadriga,Win,13,Lose,TRUE
Tipster J,25-03-2016,Lingfield,Gamgoom,Win,21,Lose,TRUE
Tipster J,25-03-2016,Lingfield,Big Baz,Win,11,Lose,TRUE
Tipster J,25-03-2016,Wolverhampton,Rusty Rocket,Win,9,Lose,TRUE
Tipster J,26-03-2016,Meydan,Muthmir,Win,11,Lose,TRUE
Tipster J,26-03-2016,Cork,Chips Are Down,Win,29,Lose,TRUE
Tipster J,26-03-2016,Kempton,Dutch Uncle,Win,11,Lose,TRUE
Tipster J,26-03-2016,Meydan,Forries Waltz,Win,15,Lose,TRUE
Tipster J,26-03-2016,Cork,Usain,Win,8,Lose,TRUE
Tipster J,26-03-2016,Cork,Stuccodor,Win,9,Lose,TRUE
Tipster J,26-03-2016,Keeneland,Keen Ice,Win,21,Lose,TRUE
Tipster J,27-03-2016,Wolverhampton,Flying Fantasy,Win,8,Win,TRUE
Tipster J,28-03-2016,Redcar,Tournament,Win,10,Lose,TRUE
Tipster J,28-03-2016,Fairyhouse,Isleofhopendreams,Win,7,Lose,TRUE
Tipster J,28-03-2016,Fairyhouse,Sort It Out,Win,17,Lose,TRUE
Tipster J,28-03-2016,Fairyhouse,Tulsa Jack,Win,51,Lose,TRUE
Tipster J,28-03-2016,Fairyhouse,Another Hero,Win,26,Lose,TRUE
Tipster J,29-03-2016,Wolverhampton,Frangarry,Win,7,Lose,TRUE
Tipster J,30-03-2016,SouthWell,Sound Advice,Win,13,Lose,TRUE
Tipster J,30-03-2016,Lingfield,Not Your Call,Win,9,Win,TRUE
Tipster J,30-03-2016,Lingfield,Honcho,Win,11,Lose,TRUE
Tipster J,30-03-2016,Kempton,Boy In The Bar,Win,17,Lose,TRUE
Tipster J,30-03-2016,Kempton,My Dad Syd,Win,17,Lose,TRUE
Tipster J,31-03-2016,Wolverhampton,Camanche Grey,Win,9,Lose,TRUE
Tipster J,31-03-2016,Wolverhampton,Bollihope,Win,15,Lose,TRUE
Tipster J,31-03-2016,Chelmsford,Dangerous Secret,Win,23,Lose,TRUE
Tipster J,31-03-2016,Chelmsford,Air Of Astana,Win,11,Lose,TRUE
Tipster J,31-03-2016,Chelmsford,Cappy Brown,Win,26,Lose,TRUE
Tipster J,31-03-2016,Chelmsford,Rock N Red,Win,8.5,Lose,TRUE
Tipster J,01-04-2016,Lingfield,Evening Starlight,Win,7,Lose,TRUE
Tipster J,01-04-2016,Goodwood,Johnny B Goode,Win,13,Lose,TRUE
Tipster J,01-04-2016,Dundalk,Pierre Dor,Win,5.5,Lose,TRUE
Tipster J,02-04-2016,Kempton,Mr Bossy Boots,Win,11,Lose,TRUE
Tipster J,02-04-2016,Brighton,Seebright,Win,13,Lose,TRUE
Tipster J,02-04-2016,Doncaster,Udododontu,Win,11,Lose,TRUE
Tipster J,02-04-2016,Newbury,Pillard,Win,15,Lose,TRUE
Tipster J,02-04-2016,Doncaster,Crucial Moment,Win,15,Lose,TRUE
Tipster J,02-04-2016,Doncaster,Shaw Ting,Win,15,Lose,TRUE
Tipster J,02-04-2016,Doncaster,Burner,Win,26,Lose,TRUE
Tipster J,03-04-2016,Doncaster,Moonlightnavigator,Win,8.5,Lose,TRUE
Tipster J,03-04-2016,Curragh,Onenightidreamed,Win,13,Win,TRUE
Tipster J,04-04-2016,Layton,Clayton,Win,8.5,Lose,TRUE
Tipster J,04-04-2016,Wincanton,Rafafie,Win,7.5,Lose,TRUE
Tipster J,05-04-2016,Ludlow,Alberobello,Win,9,Lose,TRUE
